url,keyword,url_length,num_dots,num_slashes,keyword_length,has_numbers,has_special_chars,tld
http://blackmadmx4jppppj5wzzo56pmi6dbnhdcyar6iwiuvi6ebwttjzrwqd.onion,fake payment methods,69,1,2,20,1,1,onion
http://deepm2ucfpecn4q4hwbusswmkgx27l7slveqhni4aonxk46prr4m6fqd.onion,fake payment methods,69,1,2,20,1,1,onion
http://deepmazhibpg2gka2djynzfcu7aejmp2wgvdiurewjangxymt7m4okad.onion,fake payment methods,69,1,2,20,1,1,onion
http://deepmart5rrv4goqlstfa62gevyhpcgnq3hqfxcuae5ervcgk5bo5tad.onion,fake payment methods,69,1,2,20,1,1,onion
http://deepmartctfa6k3vzgnac2fwdovwbtapxnyalpesyi6vimqjikmglyqd.onion,fake payment methods,69,1,2,20,1,1,onion
http://deepmaffsfrbrjbbzenyuaxfqb66gylyzuucb45heticr52fhjwvxvyd.onion,fake payment methods,69,1,2,20,1,1,onion
http://deepmam6rgua2ctdxfrv2yt6adfm77mrdiydcup6l4y2xy3d6m3fhyad.onion,fake payment methods,69,1,2,20,1,1,onion
http://blackf7ifehflns4bpg7ufnshfwffrvab5xzzxh2ubzr7mdwns3uuhid.onion,fake loyalty programs,69,1,2,21,1,1,onion
http://deepv2w7p33xa4pwxzwi2ps4j62gfxpyp44ezjbmpttxz3owlsp4ljid.onion,prohibited substances,69,1,2,21,1,1,onion
http://btcmix6eu7avrvyy5t2t6y2aofp3ih5ioimtqb3vdw2vtl435hcuocyd.onion,prohibited substances,69,1,2,21,1,1,onion
http://jaslzi3nsom7amtlzb575turfv2tytgv2v7j3ywgg5vso5citxmbwdid.onion,prohibited substances,69,1,2,21,1,1,onion
http://goldbuydyrtiru7oc5nmsqovaotkeipozodazmv7cm7jzb3636pmu3qd.onion,prohibited substances,69,1,2,21,1,1,onion
http://spielwhzmskggubqq476l7uhspkchrghubg6hkr6wiuo7xly4dno2oad.onion,prohibited substances,69,1,2,21,1,1,onion
http://r7lscyg5lncab4gm77ldshetqoutj3btq53aw44ixnz3iinc3oaz7qqd.onion,prohibited substances,69,1,2,21,1,1,onion
http://walletox4nvvnmwxc45ot46bshpis6kfqelrea4wu5ufwz56qiasplid.onion,sensitive data sales,69,1,2,20,1,1,onion
http://2btc5sa3gboai65t62ay2u67omw363pbopg5ht3um45ymefstixvjcqd.onion,sensitive data sales,69,1,2,20,1,1,onion
http://laundryamndoeeqm6c7tj3r2tbkevktg5hlukdqr4hny2gn4e3xxl2id.onion,sensitive data sales,69,1,2,20,1,1,onion
http://laundrydi66qtebrida5o4oqraf2jrvxxmenzdj3jr2tli3cpd5il2ad.onion,sensitive data sales,69,1,2,20,1,1,onion
http://zwf5i7hiwmffq2bl7euedg6y5ydzze3ljiyrjmm7o42vhe7ni56fm7qd.onion,sensitive data sales,69,1,2,20,1,1,onion
http://deepweb4epga7mkmlku53op47jinc3mzwudmruixr6gvra3xqqnlhwad.onion/catalog/pmcnkgtimejhpep4xevha223a5gvdcl3rxxb47mngjxaubq4z3sciuyd.onion,sensitive data sales,140,2,4,20,1,1,onion
http://sparrowa7io5pz6ud3ehqzosvepbxbxt2zphmkjsylp2zgxooko23pqd.onion,deceptive practices,69,1,2,19,1,1,onion
http://deepweb4epga7mkmlku53op47jinc3mzwudmruixr6gvra3xqqnlhwad.onion/catalog/wmj5kiic7b6kjplpbvwadnht2nh2qnkbnqtcv3dyvpqtz7ssbssftxid.onion,deceptive practices,140,2,4,19,1,1,onion
http://er3n3jnvoyj2t37yngvzr35b6f4ch5mgzl3i6qlkvyhzmaxo62nlqmqd.onion,fraudulent claims,69,1,2,17,1,1,onion
http://uriuoiil5pxnjg3njkxmcniapzzon3tvcdlllio3hvj2kdn4xouj64id.onion,stolen property,69,1,2,15,1,1,onion
http://44xa2ryn5jonognw2ohaepbmob3rtkuj65l75fjv7wzbxzd5o3rmfvad.onion,stolen property,69,1,2,15,1,1,onion
http://drkfailofh4ve7hi5npsnyp2hg7ih7p6gv2r6gd56nmq6nlalxjnerad.onion,fake endorsements,69,1,2,17,1,1,onion
http://qubesosfltaqay3ldqgke3lo5psp2b7w2nv4aie4tdhnoo5o4fwmdeyd.onion,fake endorsements,69,1,2,17,1,1,onion
http://n37vgpm5wtdyaz6s3l7sw3ipbsbwl2rd2dpi5ei2i67bb3crbxd3e4id.onion,fake endorsements,69,1,2,17,1,1,onion
http://darkn4zrq23gxbdc7ztq3efik2a657tq2pv6vdgw2ljjcjmg6ftlr7qd.onion,fake endorsements,69,1,2,17,1,1,onion
http://darkfail43z6u5yef7pjfqcajlnaaen5skcmciadmqlszbjcmdr2rzyd.onion,fake endorsements,69,1,2,17,1,1,onion
http://darkfailenbsdla5mal2mxn2uz66od5vtzd5qozslagrfzachha3f3id.onion,fake endorsements,69,1,2,17,1,1,onion
http://darkfailzv326cazmzzegvj7unw4zzmevrjnutuq73jcd4cfrqvol6id.onion,fake endorsements,69,1,2,17,1,1,onion
http://deepibw3luzobrdo2m2yhsxeucizr36hyzmygknn3zj7rnamybyxt4id.onion,fake endorsements,69,1,2,17,1,1,onion
http://freeoln2btbss3bpbrj7jl455etuwh2qncheir54y5optbv3gd64b4qd.onion,fake endorsements,69,1,2,17,1,1,onion
http://xnetv5fbup4xybm3x3tpcaqvsyde54ci2qcm2edhtbouvdz5cgndghad.onion,dark net services,69,1,2,17,1,1,onion
http://anon2znbqwttryptflkvvvdhrvph27ue76yliw3mqjptasszukls6iyd.onion,dark net services,69,1,2,17,1,1,onion
http://blinkxxvrydjgxao4lf6wqgxqbddw4xkawbe2zacs7sqlfxnb5ei2xid.onion,dark net services,69,1,2,17,1,1,onion
http://t2cbxr7quu4kamcmuh66k5hxgsnreidp5gkts7zfosbdaqwrjetl2xqd.onion,dark web purchases,69,1,2,18,1,1,onion
http://freefuqi6ua5y34mqg3v2uew3w5bjqdljf5pjeapdkiyifjqzzhjwnad.onion,dark web purchases,69,1,2,18,1,1,onion
http://vorodtm2plbuobna3wmkifs53saq4mlv5v7ye5ltj25puxsbt7hdrwqd.onion,money transfers,69,1,2,15,1,1,onion
http://vorodtm227enzjd5g5p7zaypoxsegsxgfub2y3gbxgyuwt6zxwpjueid.onion,money transfers,69,1,2,15,1,1,onion
http://34anva66nha6nsul7og7cdkn4nxbtxte3wn6j7lgptasqjmslm7svsqd.onion,money transfers,69,1,2,15,1,1,onion
http://ezvwpeyvn5udai7jlkceogoi3m5uh3rayckqgzda7blal5d4ndsa4kyd.onion,money transfers,69,1,2,15,1,1,onion
http://inil6gzse6y2uzarxxeuhnj4dv75jxfhpfe44j62benn6tha27ywe5yd.onion,money transfers,69,1,2,15,1,1,onion
http://vficx6bwjj6oud6gbiknniuohavsoqk3jeaifbrqukw3pfmor6bvttid.onion,money transfers,69,1,2,15,1,1,onion
http://5ojmghkm3btxotwfm2bj4hfbntqod2zgy4ifv44b3cj33ifzr4hncfqd.onion,money transfers,69,1,2,15,1,1,onion
http://imper4ed2fmazxwjwjmns4uzsb7ntpxk4xb67yxk6wwim7dajwve63qd.onion,money transfers,69,1,2,15,1,1,onion
http://imperiacfwnxzhkpyce2ifxwdf3zromko5wwrbaeldhtkvask3es7tyd.onion,money transfers,69,1,2,15,1,1,onion
http://imperialqo42xkqhlag535itp3m2f5u6qo7gr326etny74mbgplqotqd.onion,money transfers,69,1,2,15,1,1,onion
http://jce2kbq5ferrgppvmrxjnujjkxl5vu6ch737m26cf2ynuaqs3aueavqd.onion,money transfers,69,1,2,15,1,1,onion
http://oamkak2nwjlp43kve6exa2gy4lhp2ndytiblytoivk5gmseulwfvbsyd.onion,money transfers,69,1,2,15,1,1,onion
http://funmptu43ih2vcshvqfntgmcyjcsmoknqe3cnr3bik4u7avf6uipvvad.onion,money transfers,69,1,2,15,1,1,onion
http://imperialk4trdzxnpogppugbugvtce3yif62zsuyd2ag5y3fztlurwyd.onion,money transfers,69,1,2,15,1,1,onion
http://p5z652sp6x7hyrgnuacmx64nb3zvc6yl74wfwltvu2pz3qudxukiuvad.onion,money transfers,69,1,2,15,1,1,onion
http://tsj2nc3gt5r675cgvapcutpadykkz7rgoqehclugq5f4q4h2s5ektbyd.onion,money transfers,69,1,2,15,1,1,onion
http://kaedxm5lp4fp35mtnwapn6gkdln4434i3pk2rdg4a6eluksra2q4gaqd.onion,money transfers,69,1,2,15,1,1,onion
http://onyuolyac6vhsxrwg7k2dlngmw4jxv2im7qewe4x46r6i2y4mxb6noid.onion,money transfers,69,1,2,15,1,1,onion
http://p6oe3fwwefbnmgzodnwfqjkxnvli3kkql2royjpd6shxfeadomaoouad.onion,money transfers,69,1,2,15,1,1,onion
http://v6hwqljx4g7gol45eymvi6bsx67zp3zrqq5yupgrndj5wkhjzxqb2kad.onion,money transfers,69,1,2,15,1,1,onion
http://ddwtgbxhfkgeomwubuj2s4goi322ikymyyhjhnobz2zzbvglg4h6auad.onion,money transfers,69,1,2,15,1,1,onion
http://v73onfw6vkf475463osouxv7k3mcezq2pvvt7nn4fi6rhh3nwu7adkad.onion,money transfers,69,1,2,15,1,1,onion
http://hh64mainumoqgpmgv7q7vendivzmnaygnczxmr57b4cbe6rkl7zkxead.onion,money transfers,69,1,2,15,1,1,onion
http://kn76yrduanmjrudtv5fwjo6tgg5xvy4qobcbhzjsd6o3zj3adeqkd2id.onion,money transfers,69,1,2,15,1,1,onion
http://jgcxwkf6iltiyndq467mmoijksnie4tyi4jjfdrx77qrlbpsw2ceqvyd.onion,money transfers,69,1,2,15,1,1,onion
http://eykrh66azn5n5w6ctmawdkb3y54sqph7ltan2acfsxu3uaifjcrojoad.onion,money transfers,69,1,2,15,1,1,onion
http://rjm4xsjcjavqfedhzxsfwwjjokpxypvsdjukb3z5ag77yn6piavjhmad.onion,money transfers,69,1,2,15,1,1,onion
http://inyeh4id2mymdsw5mrsccghaqdzejgcrsiqch57lgemc35ck3b2d7lad.onion,money transfers,69,1,2,15,1,1,onion
http://mppbp7o2fqdctphr7zkbpd7vbhz6ni64qo5dkohufjkqfdsktgcskgid.onion,money transfers,69,1,2,15,1,1,onion
http://klcqpqzbhnsy6dv6lo7hhrg65jp3ftjo25wwtjg6bnigm2za27pgxzad.onion,money transfers,69,1,2,15,1,1,onion
http://wquroempqytlxts3w7eqjuvp7dtjgugwnu2krztvsy425zttkdxw5vqd.onion,money transfers,69,1,2,15,1,1,onion
http://d32t77mhgs5x52kysswyanlqi2klu3u77irm4lwdv4uffkcncglv3yad.onion,money transfers,69,1,2,15,1,1,onion
http://yqd7bwjzc3ij6hsuw4wfap746qmzefd7jopyu5uutksrqo523kzdhdad.onion,money transfers,69,1,2,15,1,1,onion
http://4p7sga7n2pe75ecfyqm7cm4ymu6h2wmntv4jy72gya7lkg4fehwqq2yd.onion,money transfers,69,1,2,15,1,1,onion
http://qtnkbnn5ehllgcvowk4h5hnz76ovpohhd7eleoo4sdlexxzlb7qfnkqd.onion,money transfers,69,1,2,15,1,1,onion
http://vorodtmqijt2ibue5bp25qqncri5esu27fpvhtrt77jk5zfaghssupyd.onion,money transfers,69,1,2,15,1,1,onion
http://vorodtmh32a3v67dnouexhuxnlttqi2ijlaza66c26vbyl3jegtiszid.onion,money transfers,69,1,2,15,1,1,onion
http://voron3elxw2bizlrvvn7ashldm5toy52mc3ovbvbcodsyyygf74z7tad.onion,money transfers,69,1,2,15,1,1,onion
http://voronc4spdql3vwbkndcgx4zdbaryavockpmqjovyaejthno442xp6ad.onion,money transfers,69,1,2,15,1,1,onion
http://63qoy77h36jmedt32iaayvzanppgqxijo4cr7s3xigivjffq4oukrrad.onion,money transfers,69,1,2,15,1,1,onion
http://imperialv6ewkubipfv2c3l2nx7kiscooxs5anwumi73wucv3npolvid.onion,money transfers,69,1,2,15,1,1,onion
http://imperial7uzr2e2xgu65esok3fhu4nivrmqkr3nyu3uh4d563qvhq7ad.onion,money transfers,69,1,2,15,1,1,onion
http://imperietvod6m4xfjrmv7brk4m63zo3qenqo4joxbcsi4upxocxs7vyd.onion,money transfers,69,1,2,15,1,1,onion
http://uouzqkvkiuqe2zeggync6oeox7awprm5t5vgxvkfy2jymawa5rw3zaqd.onion,money transfers,69,1,2,15,1,1,onion
http://estorejo2ih52n22xn4l2y2efx5dpo7ix5oijoxl4iwvz7dbmunpm3yd.onion,false advertising,69,1,2,17,1,1,onion
http://hitmancom35i5jitmq42ikybenltkaor5h2mz2eplbrli3oekwcohgyd.onion,false advertising,69,1,2,17,1,1,onion
http://i7tcahglbavwwsuiligonbgjlrioczryo5w35zw7przd2rjvtmcsinad.onion,false advertising,69,1,2,17,1,1,onion
http://xmrowl7agi2g2qvlivwiv7d3wu6sjjxejjmoeecb2bh6ya4txkidd3id.onion,false advertising,69,1,2,17,1,1,onion
http://22btcg2rf3xzhzuyncwtsqqdeseq3ntmhe4tfe4iqjsdoevg2wfj2vad.onion,false advertising,69,1,2,17,1,1,onion
http://u375ha2jplneyssingffgdegttip34h4zz4bk56slojvr4rakoelqcid.onion,dark web technology,69,1,2,19,1,1,onion
http://l4row5zujztmvmr3dbezyzcej5qx6rbxdtwcy3tokogjxwt3qy4tu3ad.onion,cyber exploitation,69,1,2,18,1,1,onion
http://blueccxzf5ro7rjbjxwnpedyfwjafby2qy73hkzfnj5xcnnnae7qpgad.onion,unlawful selling,69,1,2,16,1,1,onion
http://3mpblqbfpnscgbi5kabl7rnugth5cezanpnnmgfvi6oo4dyvgzej3wid.onion,unlawful selling,69,1,2,16,1,1,onion
http://freerorlbzb76ujz3dx4wxop7xk3zebbdsh6ee2isqw25r27mrwwqbad.onion,unlawful selling,69,1,2,16,1,1,onion
http://torbuy4iolx5zj3nkb5wzhm4gjrd2iozqtnlebkj7i2dutnlg5d3iaqd.onion,unlawful selling,69,1,2,16,1,1,onion
http://wallet2nc7tjjapylxkfezxfofrpmubzkvpm6mkl6zgmvlgag6kowkyd.onion,unlawful selling,69,1,2,16,1,1,onion
http://k4n47oypms24lbkmae5hxffdad2dfgadlf2xbr5r5z354cdevxpsapid.onion,unlawful selling,69,1,2,16,1,1,onion
http://biden3veilozweo2xubiusixn4kbfbbih23s6xsd35bzsuaz2weiz4yd.onion,unlawful selling,69,1,2,16,1,1,onion
http://n6wykmzfbh4gkhnxcahzpvqezmvdypmqbfs636gt7mqm3bqif77cffqd.onion,unlawful selling,69,1,2,16,1,1,onion
http://onionaidug3ay26sv72s4b2z7cbvlhcqkcqmofpjc2ul2dsywr76i7ad.onion,unlawful selling,69,1,2,16,1,1,onion
http://bescrowqay664c5f7nsk67hzcv3qinvsignisv3h3cmkvwbuvbamyqad.onion,unlawful selling,69,1,2,16,1,1,onion
http://eaqtb3bcbadlnayb7tlmb6jxss5cm5jjh2x2yxl4u4vmdtuelk3y2qad.onion,unlawful selling,69,1,2,16,1,1,onion
http://dvxixnyc7rnphskuyiheps7yytdlbrnzo2b5k6z5va3yipwgghe72bid.onion,criminal activities,69,1,2,19,1,1,onion
http://hbe7kkw4f2ysnguc6jqtahicwm2jewuf6xhvlmonn6zb2bwk3yyunfyd.onion,criminal activities,69,1,2,19,1,1,onion
http://gbuustjazfd3cfyf3lnl32dzsfqiq55opylazifxq5b2xaaymvaf3pqd.onion,criminal activities,69,1,2,19,1,1,onion
http://gbuustjabffr5jy3o24msa5z2qmttdxyw5ll6othyq43kqa6wvragdad.onion,criminal activities,69,1,2,19,1,1,onion
http://2je6ptgg7cwwd42mzpunfdgzyecnpiol3wc5nkf65f6fhizdvynkeoqd.onion,criminal activities,69,1,2,19,1,1,onion
http://jbk2isaupkrb3im26ukcsbwyc6cg5nupclfwvh2no5zt3vxia6b2rrqd.onion,criminal activities,69,1,2,19,1,1,onion
http://ecr3vuzfrthfipjqxuhdhfzefskyosftkqwqvwg4jsj5dsnqbmbly6id.onion,criminal activities,69,1,2,19,1,1,onion
http://ekblzt7sexpkuniamdaho52rili45bvp2hofij73ou5etac5c6czkiyd.onion,criminal activities,69,1,2,19,1,1,onion
http://toyc2kzfoqcoqd5yejcineqkgtqk6caainhz4j5wbxk2otd7oycy7lqd.onion,criminal activities,69,1,2,19,1,1,onion
http://lhvvf4al344kjpqajk7yne3ywgyh7z62cn4sczjvsamk7nqwx2z3n7id.onion,criminal activities,69,1,2,19,1,1,onion
http://i5um6ujrqv3o7igkg4xpfjvje6jqyhtnhql5irj57bm4vlnc6gj74cyd.onion,criminal activities,69,1,2,19,1,1,onion
http://yy65l4pciwgtesqbpj472u5ntaevx5jj5v35i4mwmetcjmt7readepqd.onion,criminal activities,69,1,2,19,1,1,onion
http://jaxcvt273amsxxagc3xgbnfswko4ngzxqk4q2e2mvh46phnkawu7qdyd.onion,criminal activities,69,1,2,19,1,1,onion
http://vo3eun27l5ftllvaczzeblaty2u76xjl7az76khxg53g3bindgzpg6qd.onion,criminal activities,69,1,2,19,1,1,onion
http://v7ooh3rvkdkk6e7m44qhx33kdopceyu2mac4nbb6skrudjvyylzphfad.onion,criminal activities,69,1,2,19,1,1,onion
http://f52sg5ewp4mqybo2lgfylnr2ftpichjhmardvxz3ywareqz4cfrbqwid.onion,criminal activities,69,1,2,19,1,1,onion
http://rbde74nknasz7ut3nytvmhdwjcncedkzyf2o46rotugh2i3fizoyldid.onion,criminal activities,69,1,2,19,1,1,onion
http://xmppqsjizodhz7xrjgilipbavskbpnf7ulywjtc3yu5zyvso5anxbayd.onion,criminal activities,69,1,2,19,1,1,onion
http://torscamukzq6fu6z7v6osmdymtndzgqrbkkl466jthahmi2n3zbgr3qd.onion,dark net transactions,69,1,2,21,1,1,onion
http://7khzpw47s35pwo3lvtctwf2szvnq3kgglvzc22elx7of2awdzpovqmqd.onion,identity cover-ups,69,1,2,18,1,1,onion
http://domarket52bh54tnrv6qkimyoxvd5hcf2lrnhpfomlxhgmpr6mxtgpad.onion,identity cover-ups,69,1,2,18,1,1,onion
http://domarketrxqrqi6sqqyliauna5thlhpxvbcpemdo7mw4fcpjnkx5laad.onion,identity cover-ups,69,1,2,18,1,1,onion
http://replicambmbl2fhhj73dnz5gt36z5hzlnvtulhxuvzierxawkhz6hlid.onion,fraudulent healthcare,69,1,2,21,1,1,onion
http://lybn62gyzy5af245ue3s3ykoegywjgexdv7ptrnnfczn2reaqv23sqqd.onion,fraudulent healthcare,69,1,2,21,1,1,onion
http://4tdb2oju6nrrp77en6opmyfucvycs22y5ohuizfgjvbyjqjovltooyyd.onion,illegal online forums,69,1,2,21,1,1,onion
http://5lhnl7lhi6gd3he5swkevoqu2d6aniqqpq3ertw77xary7ydbyizbfyd.onion,stolen funds,69,1,2,12,1,1,onion
http://4f56dbv33j4meld3s5tnuzu5sapjzc2a5mmn2rwpgzsiwum6kvn7kcad.onion,stolen funds,69,1,2,12,1,1,onion
http://dmo2u6r5hizq5roqarapoljkr7bm5ebvd22bq2bfgcxlpv3hcwobkkqd.onion,stolen funds,69,1,2,12,1,1,onion
http://4f56dbv33vc2w43r2sxjjhfxi6xd5pipujkiv6d4duxjy5dqwdehvzqd.onion,stolen funds,69,1,2,12,1,1,onion
http://mixtumjzn2tsiusfkdhutntamspsg43kgt764qbdaxjebce4h6fcfiad.onion,stolen funds,69,1,2,12,1,1,onion
http://btcsellmukomcierxvhj42jqxooow6rmcj2kie2evlwfsemgxxrxufad.onion,stolen funds,69,1,2,12,1,1,onion
http://noxzko3vl356ufdhnqdhvxu5kghofppg66zqdkdhxspnqiz266buuzyd.onion,stolen funds,69,1,2,12,1,1,onion
http://greeahi5i5e534rhqsh3xjf7x3dsjlgxdwep2tjhe7iuhkd4ccut2sid.onion,stolen funds,69,1,2,12,1,1,onion
http://l72eq4374qyp24oucz3ypksvsyrqqhtsqo2ystkp5iz62cysclfru7qd.onion,stolen funds,69,1,2,12,1,1,onion
http://s3h3i7k7435wtub52hphm25vfbgaaxzsw7o2fc7aef3uw65ciskpt5ad.onion,stolen funds,69,1,2,12,1,1,onion
http://w5mcp6gsyldyxmomottcijwqihojefjm7in7nelxubz4p6mkueeb6pqd.onion,stolen funds,69,1,2,12,1,1,onion
http://wasabiukrxmkdgve5kynjztuovbg43uxcbcxn6y2okcrsg7gb6jdmbad.onion,stolen funds,69,1,2,12,1,1,onion
http://wasabiukifhu3brjbvtggatflkprjmbtibm3oy43b3dmu36hafixuhad.onion,stolen funds,69,1,2,12,1,1,onion
http://sfrlccm6e3ee2z5z5gvice5plr4hqviy7qmjoxykikucao333wz5azid.onion,stolen funds,69,1,2,12,1,1,onion
http://invest5wj5bagh4cipukyssxvhxq5ma7qljeogeijwx2habi7lefo3qd.onion,fraudulent lending,69,1,2,18,1,1,onion
http://blenderxzgdsdrdsz5rkuh6e6fpe6zckdpos2tuscp4epmyngmbcqmqd.onion,financial mismanagement,69,1,2,23,1,1,onion
http://nqu6crmtnzs2hs5abo2uqni53yqsnnwqnerdxuzyz5yxairxlzjzt6yd.onion,financial mismanagement,69,1,2,23,1,1,onion
http://vsjexysygiony3xnw6l7yir4bswf2w4iojaeu6y2kbv6g2spqwvak2qd.onion,financial mismanagement,69,1,2,23,1,1,onion
http://shhp5nftr2mgbdbasyt4xeon652wmhoax7jvutxsvw7foqmv4utchlid.onion,unauthorized transactions,69,1,2,25,1,1,onion
http://shhp5nfw7zxzhasjn55jzaut3nhnu2sczkvn442qw4i3lumjwzkxb6qd.onion,unauthorized transactions,69,1,2,25,1,1,onion
http://4fwj66xe6xa3afnyopa35nnxz2pmcbep6zyjvq43bdlvrynjdz2duiqd.onion,fraudulent security services,69,1,2,28,1,1,onion
http://ssrmkcxd3nqspu6kenxcbo5qs3ft675cldh3iovrexluzdcqymsagoid.onion,fraudulent security services,69,1,2,28,1,1,onion
http://tujlrzd6wgtbdc452xohste367lzqlmpswo6xqsbmasphqgsmapx2xid.onion,dark web incidents,69,1,2,18,1,1,onion
http://financerizp4resthkiu5jxri3tt2cile5h23kaxok5c5ashjnrzboyd.onion,dark web incidents,69,1,2,18,1,1,onion
http://gold7vxn6cceudh3jtjzg3thigsu2v5eqn5aw4jmxzc7rmomv7qrumid.onion,dark web incidents,69,1,2,18,1,1,onion
http://gijuktdzvczm7dkaasvlxfdzdigwobd5a4kvzvekklshzkxq6g4kjuqd.onion,fake links,69,1,2,10,1,1,onion
http://torlinppuo5prxaoqexzrubwowwnaoxzzsl57gx6wmssm6i3jcwilnad.onion,fake links,69,1,2,10,1,1,onion
http://yz4tmh3kjcv5nkoqutwgehkmwsjfbhhooc3ldmsecvxxibff4xi652qd.onion,fake links,69,1,2,10,1,1,onion
http://onionlib7vr3qpuqsfulsqp2iz75mbbfl7wyzavqrqlbp3msro7ptwid.onion,fake links,69,1,2,10,1,1,onion
http://onionlib6kjka4qmk5h5mwde23lqgbquk46rbbljdocmi4ozzwp62uid.onion,fake links,69,1,2,10,1,1,onion
http://5fqz2qo62uenu4vgm2fsm3nhmzvrxlob7iqpmmw7ngeruu6sucta3pid.onion,internet piracy,69,1,2,15,1,1,onion
http://silentlnit5ryavvfz5vw7s4qg62jujd666lnc4tg2chj64zuwuqtvqd.onion,internet piracy,69,1,2,15,1,1,onion
http://ui3cpcohcoko6aydhuhlkwqqtvadhaflcc5zb7mwandqmcal7sbwzwqd.onion,internet piracy,69,1,2,15,1,1,onion
http://iyptqjjx5gtzukc2gtgywqq4johsjdtrudjdjrjnsn7ftqnjwdoaoyad.onion/wiki/Category:.onion,internet piracy,90,2,4,15,1,1,onion
http://ax3zoslh2ujdq3joyibdn657mhjfxjm637vxiix7iilxnfbsabces4qd.onion,internet piracy,69,1,2,15,1,1,onion
http://xokly3z4bxope527vg4jra2ybcka5gbwtnahbylsac2vdeusok2r4mad.onion,internet piracy,69,1,2,15,1,1,onion
http://icarus2yms7lbd33rlmfois75eeicqbn5nh7dnzvnf23bg2jwv4eilad.onion,internet piracy,69,1,2,15,1,1,onion
http://vezb7mb7ckkdae6z2vuuyh2vr3qiuimjcj45g6pc4tpckwbyp2o4hoad.onion,malicious links,69,1,2,15,1,1,onion
http://royaloombcvptdfnbgyu6bicxenrngdknej5qrylhyzz7ozgltu7avyd.onion,dark web sales,69,1,2,14,1,1,onion
http://salecl36z4hhgmvf7s7lwzmgsk3oa7arn7uyy45jv5grqif3hzvtnsid.onion,dark web sales,69,1,2,14,1,1,onion
http://deepweb4epga7mkmlku53op47jinc3mzwudmruixr6gvra3xqqnlhwad.onion/catalog/imprezareshna326gqgmbdzwmnad2wnjmeowh45bs2buxarh5qummjad.onion,online privacy threats,140,2,4,22,1,1,onion
http://hackerh6uvtmjj6t4vp4uxk4xgj7y34vzcdeukj5bitnlwgm34zyd3qd.onion,hacker forums,69,1,2,13,1,1,onion
http://hacker2d7oeitcihcncxwibfkq2x644qargq7xcse3o4htqjmrwxbmqd.onion,hacker forums,69,1,2,13,1,1,onion
http://hacker2m6j5wabachrmoopagivigufxhzmrwet5gdfexnegicxtzp7qd.onion,hacker forums,69,1,2,13,1,1,onion
http://hacker4derk3dhped75vi6i22ov5cfmd2uxwi3tn2c7tzcs5xj4qyeid.onion,hacker forums,69,1,2,13,1,1,onion
http://hackereuq2oqk7j7drqvzh6dtok5wgbymqiu6beop4m6axg2esf74cid.onion,hacker forums,69,1,2,13,1,1,onion
http://hackerxsiypj27iwfqesgfvzqcriraaqb7rg5jki65cpr3vwofuasdyd.onion,hacker forums,69,1,2,13,1,1,onion
http://ek2wdlbmzsj275kpymvvmggv5quqyqhzf5dellgob6t2lmoi3bocsuyd.onion,hacker forums,69,1,2,13,1,1,onion
http://isnlqmslni7e2cwd3pohrsudgqlg4tbzsyzcmmummlchntz4ug4bnsad.onion,hacker forums,69,1,2,13,1,1,onion
http://i2c4iyulz37dlvnudbfjgwzyyocf52t7j3wqav6vmio7onzzqqas66yd.onion,hacker forums,69,1,2,13,1,1,onion
http://hackerysgtcpmsazl2thdbgrnuulczoffplmai3kjo7q2ec2nctczvid.onion,hacker forums,69,1,2,13,1,1,onion
http://hackermofzzbyrgmleei3jlihhd342pd2wcyihb35s7cvsapnpxc4kad.onion,hacker forums,69,1,2,13,1,1,onion
http://hackerswxbeq3ikoz6mhnqh4dlbgnn5o7jmmnxf2tqobjrmfut7d4qyd.onion,hacker forums,69,1,2,13,1,1,onion
http://hacker5mm3dzxkii6a5qenfuplen7bhn2iqcpv3347wa4s6yjv6xgpid.onion,hacker forums,69,1,2,13,1,1,onion
http://xt7pob5s63px54amkdixuaepikessjfrn2ls32j73thq5iq35ek3evyd.onion,hacker forums,69,1,2,13,1,1,onion
http://zmrwlasz35s4lwvfdmfrlvb3sw6uqbpaol3kmpyxakmeh2djo24vncid.onion,hacker forums,69,1,2,13,1,1,onion
http://zskiucyfahbo4qd2ylet3yoeqodtinisdej7qwmotl75k5l73ko52byd.onion,hacker forums,69,1,2,13,1,1,onion
http://ezdtibwdlm54w4efnbcgf36pvxkecjh6dietvvqr3uh42iumey4vseid.onion,hacker forums,69,1,2,13,1,1,onion
http://hackshopmp3h2nbpxmrldpwt3ssypplx5d3cc6ccxnef7fnuaryfqsyd.onion,hacker forums,69,1,2,13,1,1,onion
http://ldauddkmqzhjyxcndgrn2sb6d2htdbwamgrgajg53ksn7dmujsvljzid.onion,hacker forums,69,1,2,13,1,1,onion
http://n4b545rawkn5xb466d7awgqgwugdfrffba5fz75wrqx4h6h3xitmd7id.onion,hacker forums,69,1,2,13,1,1,onion
http://to24dab2votmtg3zfquel2vy2yurxj5fllzj34pwwq6rqfw3gwgdhuqd.onion,hacker forums,69,1,2,13,1,1,onion
http://tortaxiprd6ybez7n7fnwwmcdo3efib5hv6z7ks463ya72bv7ovz7qqd.onion,hacker forums,69,1,2,13,1,1,onion
http://teddawkhfckbxnhgu6pdsxfq4rn72agsuboioc72jmqazlabj246jhqd.onion,hacker forums,69,1,2,13,1,1,onion
